Date,Open,High,Low,Close,Adj Close,Volume
1996-06-25,17.312500,17.312500,16.968750,17.062500,7.073051,2345200
1996-06-26,17.062500,17.125000,16.687500,16.750000,6.943511,2334400
1996-06-27,16.750000,16.937500,16.750000,16.812500,6.969418,4665200
1996-06-28,16.812500,16.968750,16.625000,16.937500,7.021235,3232800
1996-07-01,16.937500,17.562500,16.718750,17.500000,7.254416,3609200
1996-07-02,17.500000,17.500000,17.218750,17.468750,7.241457,1948800
1996-07-03,17.468750,17.718750,17.406250,17.531250,7.267366,1759600
1996-07-05,17.531250,17.531250,16.937500,17.093750,7.086007,1741600
1996-07-08,17.125000,17.437500,17.125000,17.312500,7.176687,2392800
1996-07-09,17.406250,17.625000,17.406250,17.468750,7.241457,1992000
1996-07-10,17.468750,17.562500,17.093750,17.312500,7.176687,2967600
1996-07-11,17.312500,17.437500,17.031250,17.187500,7.124871,2578800
1996-07-12,17.156250,17.156250,16.625000,16.781250,6.956463,2359600
1996-07-15,16.781250,16.781250,15.937500,15.937500,6.606698,3540800
1996-07-16,15.937500,16.781250,15.687500,16.593750,6.878737,7524800
1996-07-17,16.593750,16.593750,16.281250,16.437500,6.813968,5973200
1996-07-18,16.437500,16.875000,16.343750,16.875000,7.169800,5460800
1996-07-19,16.875000,16.937500,16.593750,16.750000,7.116694,3749200
1996-07-22,16.687500,16.687500,16.406250,16.406250,6.970641,4594000
1996-07-23,16.406250,16.468750,16.125000,16.187500,6.877699,3579600
1996-07-24,16.187500,16.375000,15.718750,16.343750,6.944084,4344800
1996-07-25,16.343750,16.500000,15.812500,16.031250,6.811312,2094800
1996-07-26,16.093750,16.656250,16.093750,16.562500,7.037027,1694000
1996-07-29,16.437500,16.437500,16.250000,16.250000,6.904252,1650800
1996-07-30,16.250000,16.343750,16.062500,16.125000,6.851141,1847600
1996-07-31,16.187500,16.593750,16.187500,16.468750,6.997194,2217200
1996-08-01,16.468750,16.906250,16.437500,16.812500,7.143249,2494000
1996-08-02,16.812500,17.000000,16.812500,17.000000,7.222910,2221600
1996-08-05,17.000000,17.218750,17.000000,17.218750,7.315854,1372400
1996-08-06,17.218750,17.281250,17.031250,17.281250,7.342406,2540400
1996-08-07,17.281250,17.437500,17.250000,17.406250,7.395514,2852400
1996-08-08,17.406250,17.531250,17.187500,17.468750,7.422071,3006400
1996-08-09,17.468750,17.468750,17.375000,17.468750,7.422071,1503200
1996-08-12,17.468750,17.750000,17.437500,17.750000,7.541564,2911600
1996-08-13,17.750000,17.750000,17.531250,17.562500,7.461905,1934000
1996-08-14,17.562500,17.593750,17.437500,17.468750,7.422071,1189200
1996-08-15,17.468750,17.500000,17.281250,17.406250,7.395514,1543200
1996-08-16,17.406250,17.468750,17.375000,17.437500,7.408795,1712800
1996-08-19,17.437500,17.656250,17.406250,17.593750,7.475179,2316400
1996-08-20,17.593750,17.843750,17.562500,17.843750,7.581400,2171600
1996-08-21,17.843750,17.968750,17.718750,17.843750,7.581400,2520000
1996-08-22,17.906250,18.031250,17.906250,17.968750,7.634512,2664400
1996-08-23,17.968750,18.000000,17.718750,17.812500,7.568122,1086400
1996-08-26,17.812500,17.843750,17.625000,17.812500,7.568122,1252000
1996-08-27,17.812500,17.875000,17.656250,17.750000,7.541564,1338400
1996-08-28,17.750000,17.781250,17.468750,17.531250,7.448627,1804400
1996-08-29,17.500000,17.500000,17.281250,17.343750,7.368963,1434800
1996-08-30,17.343750,17.343750,17.156250,17.218750,7.315854,865600
1996-09-03,17.218750,17.406250,16.875000,17.343750,7.368963,2185600
1996-09-04,17.343750,17.781250,17.312500,17.750000,7.541564,2328000
1996-09-05,17.750000,17.812500,17.468750,17.562500,7.461905,2000400
1996-09-06,17.562500,18.093750,17.500000,17.937500,7.621232,2054800
1996-09-09,18.031250,18.406250,18.031250,18.375000,7.807119,2522400
1996-09-10,18.375000,18.437500,18.062500,18.125000,7.700896,2119200
1996-09-11,18.125000,18.312500,18.031250,18.031250,7.661067,1582800
1996-09-12,18.031250,18.312500,17.906250,17.968750,7.634512,1502400
1996-09-13,18.093750,18.531250,18.093750,18.531250,7.873504,2532800
1996-09-16,18.531250,18.750000,18.531250,18.656250,7.926610,2096800
1996-09-17,18.656250,18.750000,18.250000,18.375000,7.807119,1951600
1996-09-18,18.375000,18.500000,18.218750,18.281250,7.767283,1732000
1996-09-19,18.281250,18.625000,18.125000,18.625000,7.913336,1881200
1996-09-20,18.750000,18.906250,18.750000,18.781250,7.979723,2666000
1996-09-23,18.781250,18.781250,18.625000,18.750000,7.966449,1619200
1996-09-24,18.750000,18.968750,18.656250,18.843750,8.006275,1993200
1996-09-25,18.843750,18.843750,18.656250,18.687500,7.939893,1478000
1996-09-26,18.687500,18.687500,18.468750,18.562500,7.886784,2356400
1996-09-27,18.562500,18.625000,18.406250,18.500000,7.860227,1967200
1996-09-30,18.500000,18.875000,18.468750,18.843750,8.006275,2434800
1996-10-01,18.812500,18.812500,18.437500,18.437500,7.833670,1754800
1996-10-02,18.468750,18.656250,18.468750,18.531250,7.873504,1762800
1996-10-03,18.531250,18.593750,18.343750,18.468750,7.846951,1392400
1996-10-04,18.468750,18.468750,18.156250,18.375000,7.807119,3433600
1996-10-07,18.343750,18.343750,18.062500,18.218750,7.740728,2161600
1996-10-08,18.218750,18.250000,18.031250,18.062500,7.674341,2260400
1996-10-09,18.031250,18.031250,17.843750,17.968750,7.634512,2341200
1996-10-10,17.968750,18.093750,17.859375,18.000000,7.647786,2863600
1996-10-11,18.062500,18.437500,18.062500,18.312500,7.780563,2793200
1996-10-14,18.312500,18.687500,18.312500,18.531250,7.873504,2230000
1996-10-15,18.718750,19.375000,18.718750,19.062500,8.099220,4994800
1996-10-16,19.062500,19.062500,18.531250,18.687500,7.939893,4221200
1996-10-17,18.687500,18.718750,18.437500,18.593750,8.072856,2267600
1996-10-18,18.593750,18.593750,18.468750,18.531250,8.045719,2910800
1996-10-21,18.531250,18.687500,18.437500,18.500000,8.032151,1853200
1996-10-22,18.500000,18.500000,18.218750,18.281250,7.937176,1275200
1996-10-23,18.218750,18.218750,17.906250,18.000000,7.815065,5954400
1996-10-24,18.000000,18.031250,17.843750,17.906250,7.774363,6227600
1996-10-25,17.906250,18.031250,17.593750,17.593750,7.638684,1954000
1996-10-28,17.593750,17.593750,17.312500,17.312500,7.516573,3350400
1996-10-29,17.312500,17.593750,17.250000,17.312500,7.516573,3969200
1996-10-30,17.312500,17.562500,17.125000,17.187500,7.462303,4102400
1996-10-31,17.187500,17.312500,17.062500,17.156250,7.448737,5308000
1996-11-01,17.218750,17.531250,17.218750,17.375000,7.543709,4331200
1996-11-04,17.437500,17.843750,17.437500,17.718750,7.692957,4358000
1996-11-05,17.781250,17.937500,17.781250,17.875000,7.760796,4170400
1996-11-06,17.875000,18.187500,17.843750,18.125000,7.869338,3630400
1996-11-07,18.125000,18.406250,17.937500,18.375000,7.977880,3992000
1996-11-08,18.375000,18.375000,18.062500,18.375000,7.977880,1837200
1996-11-11,18.375000,18.375000,18.281250,18.312500,7.950747,878000
1996-11-12,18.312500,18.437500,18.093750,18.437500,8.005018,2601200
1996-11-13,18.437500,18.875000,18.406250,18.843750,8.181395,3699600
1996-11-14,18.843750,18.875000,18.625000,18.687500,8.113563,3026400
1996-11-15,18.687500,18.812500,18.250000,18.375000,7.977880,3563600
1996-11-18,18.375000,18.593750,18.281250,18.406250,7.991452,4267200
1996-11-19,18.437500,18.593750,18.437500,18.500000,8.032151,1557200
1996-11-20,19.093750,19.718750,19.093750,19.687500,8.547727,5612800
1996-11-21,19.593750,19.593750,19.250000,19.375000,8.412051,5390000
1996-11-22,19.625000,20.250000,19.625000,20.000000,8.683411,3612000
1996-11-25,20.000000,20.031250,19.625000,20.031250,8.696975,2535200
1996-11-26,20.031250,20.093750,19.468750,19.531250,8.479890,3257600
1996-11-27,19.562500,19.937500,19.562500,19.906250,8.642707,2324000
1996-11-29,19.906250,19.968750,19.781250,19.781250,8.588428,820800
1996-12-02,19.781250,19.906250,19.468750,19.750000,8.574863,1925200
1996-12-03,19.750000,19.843750,19.375000,19.375000,8.412051,2420000
1996-12-04,19.375000,19.531250,19.218750,19.250000,8.357779,2560000
1996-12-05,19.250000,19.437500,19.093750,19.437500,8.439186,2595600
1996-12-06,19.437500,19.468750,19.000000,19.250000,8.357779,2858400
1996-12-09,19.250000,19.437500,19.250000,19.375000,8.412051,1250800
1996-12-10,19.375000,19.843750,19.375000,19.687500,8.547727,1954400
1996-12-11,19.531250,19.531250,19.000000,19.250000,8.357779,3702800
1996-12-12,19.250000,19.375000,19.125000,19.125000,8.303508,2121200
1996-12-13,19.125000,19.281250,18.937500,19.031250,8.262804,2422000
1996-12-16,19.031250,19.218750,18.687500,18.687500,8.113563,1940400
1996-12-17,18.656250,18.656250,18.375000,18.468750,8.018586,3529200
1996-12-18,18.468750,18.781250,18.437500,18.562500,8.059289,2355600
1996-12-19,18.656250,19.062500,18.656250,18.750000,8.140695,3186000
1996-12-20,18.781250,19.031250,18.781250,18.875000,8.194963,4808400
1996-12-23,18.875000,19.281250,18.875000,19.187500,8.330645,2170400
1996-12-24,19.187500,19.218750,19.062500,19.093750,8.289937,639200
1996-12-26,19.093750,19.312500,19.093750,19.187500,8.330645,1649200
1996-12-27,19.187500,19.250000,19.093750,19.187500,8.330645,1908800
